"wdpaid","geo_json"
67727,"{""type"":""Polygon"",""coordinates"":[[[10.93325,20.47648],[10.95634,18.00517],[10.79559,17.95514],[10.61956,17.92033],[10.57682,17.93267],[10.45417,17.89278],[10.41084,17.8471],[10.23791,17.79488],[10.14275,17.74267],[10.10538,17.74557],[9.74894999999998,17.60052],[9.68509999999998,17.53017],[9.48187999999999,17.40035],[9.44087000000002,17.3474],[9.33739000000003,17.26762],[9.24299000000002,17.21686],[9.21944000000002,17.18712],[9.14238999999998,17.20091],[9.09967,17.4751],[9.15724999999998,17.60421],[9.15699000000001,17.69778],[9.11874,17.73695],[9.09636,17.83198],[9.05820999999997,17.84213],[8.98543999999998,17.96038],[9.00648000000001,18.067],[9.00027,18.10545],[8.96285999999998,18.12285],[8.93072999999998,18.15841],[8.93579999999997,18.25125],[8.89764000000002,18.26359],[8.87162000000001,18.29695],[8.83269999999999,18.30784],[8.77683999999999,18.3782],[8.71501999999998,18.39925],[8.66699999999997,18.39417],[8.61660000000001,18.42101],[8.58675,18.46091],[8.54149000000001,18.55594],[8.56652000000003,18.60019],[8.56027,18.65386],[8.51337000000001,18.78951],[8.48581999999999,18.8236],[8.46633000000003,18.97448],[8.41232000000002,19.19645],[8.30214999999998,19.32557],[8.22429,19.35967],[8.23250999999999,19.41479],[8.20341999999999,19.45469],[8.13844999999998,19.512],[8.07889,19.5432],[8.05795000000001,19.66506],[8.02490999999998,19.75428],[7.98521,19.77169],[7.99955,19.82464],[8.00229999999999,19.92692],[8.02434,19.95448],[8.01508000000001,19.9922],[8.05761999999999,20.0495],[8.11444,20.17498],[8.24313000000001,20.23372],[8.38337999999999,20.25185],[8.46019999999999,20.3193],[8.53116999999997,20.29825],[8.63961999999998,20.23732],[8.70364000000001,20.24529],[8.91079000000002,20.33159],[8.96706,20.38671],[9.01665000000003,20.37728],[10.93325,20.47648]]]}"
5004,"{""type"":""Polygon"",""coordinates"":[[[46.239613575,-9.36131976500002],[46.456221293,-9.36560937199999],[46.52633791,-9.39014595899999],[46.531628279,-9.41751244800003],[46.513249551,-9.44580967100001],[46.468727988,-9.46184005100002],[46.401501747,-9.45789480100001],[46.294155166,-9.501454158],[46.251505776,-9.50219583099999],[46.219334163,-9.48028166699999],[46.194589907,-9.39193820200001],[46.207523444,-9.36931991599999],[46.239613575,-9.36131976500002]]]}"
900628,"{""type"":""Polygon"",""coordinates"":[[[-74.72413054,20.600670635],[-74.674650623,20.535339592],[-74.639700451,20.516049564],[-74.665149593,20.485489505],[-74.652187355,20.449547568],[-74.698036875,20.425023406],[-74.685668167,20.405190823],[-74.695477832,20.386211254],[-74.74507938,20.398349588],[-74.803500583,20.366479589],[-74.841549587,20.39216055],[-74.864759404,20.385099685],[-74.936229495,20.407859771],[-74.954829701,20.396919602],[-74.976969669,20.418570586],[-74.980309648,20.403409634],[-74.996619482,20.411329653],[-75.029159589,20.381389713],[-75.060649561,20.448349644],[-75.083400494,20.466899508],[-75.132119476,20.475059618],[-75.172010247,20.531105331],[-75.160688165,20.54197453],[-75.151932422,20.523708238],[-75.126179506,20.518669621],[-75.111969591,20.538259587],[-75.071869602,20.522390683],[-75.055539525,20.528909583],[-75.03271044,20.505869625],[-75.007739367,20.513480552],[-74.989060656,20.499479572],[-74.921800611,20.502190632],[-74.906519613,20.532829723],[-74.891059428,20.52829052],[-74.861779562,20.552690584],[-74.783199496,20.498679737],[-74.766439579,20.502680671],[-74.773329705,20.508590542],[-74.751959473,20.530459614],[-74.754519507,20.562929666],[-74.769040626,20.578309762],[-74.72413054,20.600670635]]]}"
555577560,"{""type"":""Polygon"",""coordinates"":[[[-90.071094533,17.817475016],[-90.073329519,18.095896518],[-89.886519197,18.074697902],[-89.891232151,18.200135005],[-89.908036478,18.200303495],[-89.917909179,18.370655809],[-89.759671819,18.386176141],[-89.600368737,18.371971305],[-89.599319013,18.301796518],[-89.52708853,18.309072789],[-89.527160735,18.294265596],[-89.511659389,18.294195919],[-89.511324255,18.070457181],[-89.401128838,17.93557351],[-89.375148255,17.87775741],[-89.396917507,17.878039216],[-89.373607095,17.817433051],[-90.071094533,17.817475016]]]}"
198296,"{""type"":""MultiPolygon"",""coordinates"":[[[[-85.573980235,11.048237014],[-85.51487501,11.032379993],[-85.517501446,11.005674061],[-85.505619048,10.999858553],[-85.425138313,11.006041468],[-85.417768269,11.028733444],[-85.402640285,11.026793959],[-85.396627881,10.974815756],[-85.420149134,10.968741101],[-85.419556814,10.948425071],[-85.399549679,10.938785329],[-85.394552811,10.910945635],[-85.371472039,10.908090282],[-85.374089446,10.883343887],[-85.358253834,10.853890563],[-85.264267989,10.854178638],[-85.257543342,10.750698534],[-85.309926661,10.742285556],[-85.318921083,10.763623805],[-85.382848821,10.772490993],[-85.380513991,10.860263116],[-85.392887188,10.868115337],[-85.392887188,10.890244324],[-85.403832709,10.871922475],[-85.432386241,10.872398367],[-85.441666139,10.898334492],[-85.462843615,10.901561832],[-85.469252328,10.884567996],[-85.524808751,10.886708925],[-85.588329917,10.849518406],[-85.588909024,10.81944102],[-85.629343474,10.825590396],[-85.627405571,10.779183023],[-85.5381494,10.793762119],[-85.549623856,10.756363288],[-85.576004138,10.75228303],[-85.56093554,10.734126425],[-85.542055209,10.748958439],[-85.525764571,10.735296176],[-85.542154649,10.685417537],[-85.578087945,10.71048872],[-85.609970099,10.693067536],[-85.589749178,10.757229948],[-85.6177881,10.749795113],[-85.619495695,10.764796175],[-85.631947793,10.778847002],[-85.634602935,10.7784381],[-85.635128856,10.753763567],[-85.652535646,10.758174376],[-85.65879835,10.735627409],[-85.799420333,10.598721445],[-85.86030743,10.669406466],[-85.798573204,10.73109685],[-86.006049372,10.833727411],[-85.946850931,10.894021103],[-85.861772736,10.929267312],[-85.883699826,10.950391016],[-85.816728002,10.945450181],[-85.817783712,10.922256239],[-85.793828261,10.909042749],[-85.783358279,10.914651373],[-85.799287127,10.932385364],[-85.777230305,10.940065139],[-85.720136864,10.934818447],[-85.728171608,10.89882353],[-85.652129207,10.910240059],[-85.641297552,10.94915097],[-85.624522829,10.948099616],[-85.59788327,10.970559727],[-85.601340086,11.005902789],[-85.61555643,11.003805159],[-85.621498434,10.984026142],[-85.633541428,11.002212066],[-85.626312651,11.046459744],[-85.573980235,11.048237014]]],[[[-85.690914679,10.987730842],[-85.668071854,10.983447812],[-85.663312932,10.968219261],[-85.689962895,10.961080878],[-85.690914679,10.987730842]]],[[[-85.70703591,11.046807747],[-85.709903141,11.046330382],[-85.711405716,11.049818871],[-85.707421456,11.049149253],[-85.70703591,11.046807747]]],[[[-85.608584235,10.994302431],[-85.611650095,10.99376995],[-85.610943357,10.99605079],[-85.608584235,10.994302431]]]]}"
198293,"{""type"":""MultiPolygon"",""coordinates"":[[[[-48.48003,-24.58553],[-48.309507913,-24.629740008],[-48.360233519,-24.668189522],[-48.406038143,-24.676517635],[-48.406038143,-24.709235224],[-48.374510285,-24.741357947],[-48.343577291,-24.7473066],[-48.28904,-24.68676],[-48.29444,-24.71194],[-48.28288,-24.72453],[-48.30807,-24.7419],[-48.28889,-24.77771],[-48.269041863,-24.776242675],[-48.25152657,-24.8179085],[-48.242008726,-24.863594152],[-48.258189061,-24.912135156],[-48.237249804,-24.915942294],[-48.1701,-24.86898],[-48.1758,-24.83517],[-48.15286,-24.84574],[-48.15981,-24.81504],[-48.14244,-24.82603],[-48.16492,-24.79527],[-48.11628,-24.78151],[-48.12193,-24.80556],[-48.10586,-24.81157],[-48.11097,-24.82426],[-48.13551,-24.84202],[-48.17347,-24.90516],[-48.12954,-24.93396],[-48.15695,-24.94378],[-48.13737,-24.97452],[-48.008112199,-24.938403059],[-47.964902085,-24.833748976],[-47.905653506,-24.860874832],[-47.901370476,-24.883717657],[-47.923499464,-24.879434628],[-47.970612792,-24.927261794],[-47.970612792,-24.948676943],[-48.007466102,-24.98647711],[-48.008141601,-25.002270664],[-48.018882591,-25.001838208],[-48.00353348,-25.016610171],[-48.041715079,-25.031519857],[-48.062302594,-25.012603891],[-48.12731,-25.01327],[-48.14433,-25.03752],[-48.16817,-25.04078],[-48.10005,-25.24349],[-48.11445,-25.25189],[-48.1156,-25.24885],[-48.1221,-25.24516],[-48.12318,-25.24268],[-48.12596,-25.24158],[-48.12622,-25.23936],[-48.13138,-25.24],[-48.13741,-25.23327],[-48.15076,-25.22887],[-48.15733,-25.21476],[-48.1619,-25.20913],[-48.16511,-25.20787],[-48.17263,-25.20909],[-48.17737,-25.20596],[-48.178361936,-25.206666897],[-48.113684426,-25.260243787],[-48.059355075,-25.238673661],[-48.057428553,-25.218449991],[-48.023794188,-25.230409206],[-48.079306204,-25.277797241],[-48.099558635,-25.301129832],[-48.094263829,-25.310405308],[-48.166022836,-25.379680201],[-48.216064671,-25.467918046],[-48.235630374,-25.467210347],[-48.235946955,-25.453454514],[-48.250206376,-25.449210612],[-48.250397011,-25.419610403],[-48.232215937,-25.393018124],[-48.235248487,-25.3532765],[-48.184703271,-25.306071552],[-48.176932585,-25.277272445],[-48.227958186,-25.237284629],[-48.227164673,-25.224558774],[-48.181521481,-25.210692451],[-48.19322,-25.18975],[-48.15591,-25.14404],[-48.18102,-25.13395],[-48.21215,-25.08428],[-48.20855,-25.02819],[-48.23117,-25.0206],[-48.22759,-24.9996],[-48.25148,-24.9774],[-48.27994,-25.03501],[-48.28686,-25.04044],[-48.2971,-25.02337],[-48.32352,-25.05399],[-48.32333,-25.03702],[-48.3505,-25.03635],[-48.37803,-24.99672],[-48.41145,-24.97996],[-48.47396,-25.01336],[-48.48327,-25.05306],[-48.52791,-25.09948],[-48.541745943,-25.095528428],[-48.460919139,-24.974001142],[-48.469043529,-24.830720784],[-48.374306758,-24.824570991],[-48.391419837,-24.810843542],[-48.38208,-24.78443],[-48.43031,-24.78458],[-48.41103,-24.75747],[-48.4407,-24.76261],[-48.44492,-24.68669],[-48.46313,-24.69967],[-48.5096,-24.67711],[-48.54745,-24.67844],[-48.54052,-24.60981],[-48.51759,-24.58951],[-48.48003,-24.58553]],[[-48.05625676,-25.019509193],[-48.057032382,-25.017874102],[-48.05884508,-25.016061404],[-48.058442608,-25.018221723],[-48.05625676,-25.019509193]],[[-48.015996108,-24.997033056],[-48.014290933,-24.99554152],[-48.014793902,-24.99507931],[-48.016200633,-24.99673069],[-48.015996108,-24.997033056]],[[-48.181,-25.20675],[-48.179068582,-25.207188627],[-48.178624079,-25.206825088],[-48.18022,-25.20623],[-48.181,-25.20675]],[[-48.009000247,-24.988278063],[-48.010594042,-24.99014904],[-48.008877819,-24.98911183],[-48.009000247,-24.988278063]],[[-48.007919379,-24.987009218],[-48.008204245,-24.987343626],[-48.0080195,-24.987248321],[-48.007919379,-24.987009218]]],[[[-47.917419716,-24.034170164],[-47.900090057,-24.043181587],[-47.922272021,-24.06744311],[-47.879987652,-24.084079583],[-47.87652172,-24.109727479],[-47.807896269,-24.106261548],[-47.816907692,-24.14785273],[-47.888999075,-24.16310283],[-47.922965207,-24.198455336],[-47.970101881,-24.21093269],[-48.008227132,-24.247671568],[-48.076271148,-24.22506865],[-48.11389,-24.24366],[-48.11103,-24.26491],[-48.1404,-24.25493],[-48.16634,-24.31961],[-48.11622,-24.33666],[-48.11663,-24.34515],[-48.21104,-24.33738],[-48.2104,-24.31937],[-48.358,-24.31558],[-48.35196,-24.46043],[-48.39171,-24.48886],[-48.42751,-24.49249],[-48.43271,-24.46107],[-48.3925,-24.41675],[-48.40309,-24.40252],[-48.4196,-24.40042],[-48.44278,-24.41954],[-48.520817739,-24.406542398],[-48.519931185,-24.417863341],[-48.51493198,-24.419285743],[-48.511833878,-24.415214485],[-48.506702444,-24.415345679],[-48.55761734,-24.530273148],[-48.58360005,-24.528753527],[-48.599766037,-24.503819632],[-48.663701957,-24.568090786],[-48.67160586,-24.552073662],[-48.6878014,-24.554359313],[-48.691479852,-24.563527261],[-48.671549014,-24.571319538],[-48.69509038,-24.596080362],[-48.655189014,-24.583416648],[-48.639584602,-24.596384138],[-48.68961591,-24.642414295],[-48.702779272,-24.625717329],[-48.731064515,-24.638135706],[-48.738491864,-24.625491327],[-48.709169299,-24.60483337],[-48.698475714,-24.577357696],[-48.718561451,-24.558410312],[-48.712096056,-24.534122953],[-48.723560021,-24.533111738],[-48.719203482,-24.508574362],[-48.72977294,-24.504651094],[-48.682457794,-24.483581015],[-48.653589459,-24.444315645],[-48.603782491,-24.429852683],[-48.615056813,-24.414244545],[-48.56936225,-24.347054803],[-48.581147904,-24.335661356],[-48.60806726,-24.338194142],[-48.561201093,-24.287791643],[-48.533682663,-24.320490813],[-48.50079626,-24.306518362],[-48.496378834,-24.28009395],[-48.464846642,-24.286096673],[-48.456160668,-24.295817591],[-48.458921942,-24.298966492],[-48.456934405,-24.300854956],[-48.498007905,-24.299970912],[-48.499948718,-24.328335919],[-48.47869,-24.32508],[-48.47878,-24.30751],[-48.45589,-24.30343],[-48.45339,-24.29024],[-48.42279,-24.28625],[-48.4399,-24.26718],[-48.45258,-24.28303],[-48.46145,-24.2777],[-48.45369,-24.24587],[-48.44201,-24.26009],[-48.40114,-24.26537],[-48.40496,-24.28379],[-48.386329031,-24.296383192],[-48.36599328,-24.260284903],[-48.348348494,-24.273374614],[-48.324387869,-24.249817744],[-48.311974695,-24.27353542],[-48.274836782,-24.296006463],[-48.28323,-24.28342],[-48.25233,-24.25739],[-48.20043,-24.26177],[-48.14383,-24.23027],[-48.14088,-24.19402],[-48.107856228,-24.200022452],[-48.095568615,-24.161716458],[-48.128148375,-24.144386798],[-48.14617122,-24.115966157],[-48.019318114,-24.08477277],[-47.998522522,-24.10002287],[-47.99713615,-24.086852329],[-48.031795468,-24.061204433],[-47.986045168,-24.056352128],[-47.971488254,-24.028624673],[-47.917419716,-24.034170164]],[[-48.503866252,-24.357327701],[-48.502808102,-24.359331966],[-48.499031061,-24.361823745],[-48.496759373,-24.362347346],[-48.496251755,-24.364613385],[-48.492919695,-24.369334953],[-48.49046,-24.37124],[-48.502674818,-24.351037446],[-48.503866252,-24.357327701]],[[-48.502572935,-24.333570016],[-48.501030915,-24.338350497],[-48.495399078,-24.341857906],[-48.496742607,-24.347234744],[-48.49497,-24.34147],[-48.501610976,-24.329693452],[-48.502572935,-24.333570016]],[[-48.491790764,-24.376412875],[-48.491365618,-24.377780595],[-48.49091,-24.37484],[-48.491498697,-24.371948771],[-48.491790764,-24.376412875]],[[-48.504991696,-24.39405813],[-48.50412,-24.39551],[-48.50450101,-24.390113637],[-48.505069836,-24.39122788],[-48.504991696,-24.39405813]],[[-48.29467,-24.29608],[-48.294093526,-24.295465724],[-48.295090111,-24.296471594],[-48.295795571,-24.297328266],[-48.296024598,-24.298161377],[-48.294762331,-24.300800632],[-48.29467,-24.29608]],[[-48.492927858,-24.384303383],[-48.49317,-24.38283],[-48.491863466,-24.379478388],[-48.493596647,-24.383220055],[-48.492927858,-24.384303383]],[[-48.494487953,-24.38656043],[-48.493009055,-24.387273603],[-48.49256,-24.3868],[-48.494281106,-24.384908543],[-48.494487953,-24.38656043]],[[-48.518613391,-24.406420789],[-48.51735,-24.40678],[-48.518820741,-24.404781259],[-48.519251627,-24.405635295],[-48.518613391,-24.406420789]],[[-48.50843,-24.39438],[-48.508827035,-24.39498784],[-48.507406081,-24.396348988],[-48.50697,-24.39571],[-48.50843,-24.39438]],[[-48.36757,-24.28954],[-48.36566,-24.28687],[-48.364788665,-24.285951212],[-48.366081813,-24.287258551],[-48.367991945,-24.289929599],[-48.369588459,-24.292952983],[-48.36757,-24.28954]],[[-48.510506764,-24.401659333],[-48.50975,-24.40042],[-48.510815371,-24.399800085],[-48.511227539,-24.400291566],[-48.510506764,-24.401659333]],[[-48.517346858,-24.403938278],[-48.51684,-24.40338],[-48.517363235,-24.401950403],[-48.51810457,-24.402751035],[-48.517346858,-24.403938278]],[[-48.50257,-24.38686],[-48.502927269,-24.386917099],[-48.503140792,-24.389024435],[-48.50238,-24.38805],[-48.50257,-24.38686]],[[-48.49046,-24.37677],[-48.489771973,-24.377243338],[-48.491160218,-24.378872249],[-48.4893,-24.37671],[-48.49046,-24.37677]],[[-48.37905,-24.29976],[-48.378665959,-24.299174337],[-48.381169698,-24.302695478],[-48.37957,-24.30091],[-48.37905,-24.29976]],[[-48.324192767,-24.295630695],[-48.32556,-24.29602],[-48.326407526,-24.296667032],[-48.324613888,-24.295939587],[-48.324192767,-24.295630695]],[[-48.37374,-24.29578],[-48.37341,-24.2949],[-48.37310804,-24.294352416],[-48.374388685,-24.296489494],[-48.37374,-24.29578]],[[-48.298636417,-24.302579135],[-48.299301071,-24.3038119],[-48.299689656,-24.304324518],[-48.29888,-24.30342],[-48.298108944,-24.302040822],[-48.298636417,-24.302579135]],[[-48.509860819,-24.398513166],[-48.510117169,-24.399054822],[-48.510514283,-24.399512238],[-48.50982,-24.39885],[-48.509165441,-24.397635483],[-48.509860819,-24.398513166]],[[-48.495781332,-24.388876133],[-48.49536,-24.38848],[-48.495053058,-24.387778419],[-48.495435427,-24.388077152],[-48.495781332,-24.388876133]],[[-48.508183562,-24.397421108],[-48.50792,-24.39742],[-48.507636345,-24.396592375],[-48.508056085,-24.396960471],[-48.508183562,-24.397421108]],[[-48.49810329,-24.348723907],[-48.498264136,-24.348892013],[-48.49768,-24.34833],[-48.497123703,-24.347598431],[-48.49810329,-24.348723907]],[[-48.500366684,-24.32874893],[-48.500614858,-24.328834698],[-48.500777979,-24.329182052],[-48.50041,-24.32906],[-48.500366684,-24.32874893]],[[-48.315543859,-24.311557229],[-48.315786657,-24.311746564],[-48.316596598,-24.312588832],[-48.31593,-24.31197],[-48.315543859,-24.311557229]],[[-48.502044495,-24.350493427],[-48.50189,-24.35038],[-48.501765405,-24.35025079],[-48.501862181,-24.350276753],[-48.502044495,-24.350493427]],[[-48.36345,-24.28479],[-48.363087817,-24.28443847],[-48.363564135,-24.284885526],[-48.36345,-24.28479]]],[[[-47.062982086,-24.324342962],[-47.009515242,-24.335872123],[-47.004526178,-24.36037088],[-47.038528322,-24.353297672],[-47.098213561,-24.388859958],[-47.018749483,-24.375518913],[-47.00384928,-24.408973617],[-47.079106054,-24.442460892],[-47.227999666,-24.557835256],[-47.227878293,-24.570848296],[-47.301678755,-24.605793127],[-47.322453591,-24.571203921],[-47.309855172,-24.559990979],[-47.417631573,-24.468331343],[-47.456429799,-24.496636567],[-47.480008662,-24.482472211],[-47.455727941,-24.457109368],[-47.432526017,-24.460949813],[-47.438694673,-24.43387955],[-47.417012522,-24.419446179],[-47.420835639,-24.411779612],[-47.439403807,-24.407603995],[-47.430212094,-24.423270653],[-47.460008108,-24.422451772],[-47.498098842,-24.404037839],[-47.487569405,-24.397829373],[-47.498784403,-24.381291215],[-47.471975136,-24.387185485],[-47.451808134,-24.336726234],[-47.390385664,-24.319902953],[-47.350563281,-24.321985596],[-47.388570362,-24.328426379],[-47.383255745,-24.385079347],[-47.371462941,-24.385076765],[-47.340179203,-24.364489751],[-47.337378367,-24.331271638],[-47.308822552,-24.338125006],[-47.312764896,-24.351888328],[-47.300086879,-24.35997716],[-47.233309079,-24.359393407],[-47.235260996,-24.334199884],[-47.195562229,-24.343395251],[-47.197948314,-24.356297975],[-47.147832941,-24.352482694],[-47.130869596,-24.365905322],[-47.074473548,-24.343612773],[-47.089468547,-24.336539018],[-47.079812856,-24.322291647],[-47.062982086,-24.324342962]]],[[[-48.5983,-24.68157],[-48.57049,-24.69976],[-48.58143,-24.70268],[-48.56822,-24.71484],[-48.58172,-24.72928],[-48.57752,-24.73873],[-48.56273,-24.73302],[-48.56017,-24.74393],[-48.55064,-24.72392],[-48.55635,-24.74508],[-48.539,-24.73802],[-48.61767,-24.82938],[-48.61379,-24.87209],[-48.64754,-24.87682],[-48.63607,-24.90784],[-48.62225,-24.90936],[-48.62361,-24.92603],[-48.69812,-24.9776],[-48.74121,-24.95133],[-48.73728,-24.92809],[-48.70929,-24.901],[-48.71882,-24.85651],[-48.70462,-24.83798],[-48.71016,-24.81542],[-48.69734,-24.78353],[-48.71226,-24.75373],[-48.70774,-24.73183],[-48.68128,-24.74343],[-48.67499,-24.76051],[-48.62499,-24.7523],[-48.61978,-24.73221],[-48.63275,-24.71851],[-48.61846,-24.71183],[-48.62695,-24.70944],[-48.64243,-24.69725],[-48.60498,-24.70938],[-48.6226,-24.69793],[-48.60771,-24.68577],[-48.60122,-24.69801],[-48.5983,-24.68157]]],[[[-47.90221,-25.0644],[-47.89452,-25.10737],[-47.92033,-25.14438],[-47.91241,-25.1582],[-47.94238,-25.17032],[-48.09281,-25.30064],[-47.9907,-25.20157],[-47.99352,-25.17213],[-48.02549,-25.17885],[-48.02002,-25.0995],[-47.99566,-25.09765],[-48.00293,-25.08134],[-47.95568,-25.08289],[-47.90221,-25.0644]]],[[[-48.257148816,-25.343854107],[-48.24290464,-25.353686564],[-48.265037976,-25.436150926],[-48.253105617,-25.466735368],[-48.300774476,-25.488000315],[-48.318581536,-25.469651533],[-48.318661547,-25.43865513],[-48.333397805,-25.44020004],[-48.343621188,-25.413226256],[-48.333229791,-25.392188144],[-48.311180684,-25.388167514],[-48.30633207,-25.354283364],[-48.257148816,-25.343854107]]],[[[-47.792867054,-24.922264926],[-47.835697353,-24.948676943],[-47.869961591,-24.994362594],[-47.894945932,-24.995790271],[-47.890662902,-24.968664415],[-47.85782634,-24.953673811],[-47.879241489,-24.955815326],[-47.855684825,-24.920837249],[-47.84926028,-24.929403309],[-47.831414323,-24.921551087],[-47.79072554,-24.87015473],[-47.727907769,-24.833035138],[-47.709347973,-24.852308772],[-47.792867054,-24.922264926]]],[[[-47.798577761,-24.827324432],[-47.79072554,-24.849453419],[-47.822848263,-24.828752108],[-47.839266544,-24.835176653],[-47.803574629,-24.863730185],[-47.841408059,-24.871582406],[-47.839266544,-24.892997555],[-47.884238357,-24.862302508],[-47.872816944,-24.825896755],[-47.812854527,-24.787349487],[-47.78215948,-24.800912414],[-47.798577761,-24.827324432]]],[[[-48.900643533,-25.439423715],[-48.898739964,-25.472736169],[-48.927293496,-25.488916504],[-48.933004203,-25.521277174],[-48.965364872,-25.531746802],[-48.944425615,-25.485109366],[-48.946329184,-25.467977247],[-48.967268441,-25.457507619],[-48.947280969,-25.459411188],[-48.933955987,-25.434664793],[-48.900643533,-25.439423715]]],[[[-47.788710251,-24.611589327],[-47.774885595,-24.612104634],[-47.78456637,-24.623444891],[-47.736523932,-24.632896016],[-47.763887009,-24.673326651],[-47.806829099,-24.669677724],[-47.814391728,-24.643519905],[-47.794918672,-24.63924653],[-47.788710251,-24.611589327]]],[[[-48.81079,-25.29555],[-48.79995,-25.30372],[-48.83372,-25.31205],[-48.87248,-25.3486],[-48.8839,-25.32725],[-48.87578,-25.31575],[-48.90416,-25.332],[-48.89109,-25.29109],[-48.87501,-25.3093],[-48.83131,-25.30376],[-48.83867,-25.25932],[-48.81079,-25.29555]]],[[[-47.634554781,-24.717837718],[-47.630205689,-24.741029052],[-47.63616216,-24.730100214],[-47.666181622,-24.749933163],[-47.668444688,-24.767634239],[-47.710121967,-24.796596703],[-47.722150172,-24.786619897],[-47.704053009,-24.779276695],[-47.708060502,-24.766367301],[-47.669058745,-24.715084518],[-47.634554781,-24.717837718]]],[[[-48.357064645,-25.329568939],[-48.379669525,-25.330758669],[-48.411197383,-25.30934352],[-48.412981979,-25.287333506],[-48.365987624,-25.292092428],[-48.340408418,-25.311128116],[-48.357064645,-25.329568939]]],[[[-48.310537203,-25.516518252],[-48.308633635,-25.545071784],[-48.318151479,-25.546023568],[-48.375258543,-25.519373605],[-48.376210327,-25.502241486],[-48.309585419,-25.504145054],[-48.310537203,-25.516518252]]],[[[-48.473292336,-25.63929844],[-48.501845868,-25.641202008],[-48.490424455,-25.664996618],[-48.498990515,-25.665948403],[-48.51517085,-25.659285912],[-48.5303994,-25.624069889],[-48.503749437,-25.597419926],[-48.488520887,-25.604082417],[-48.473292336,-25.63929844]]],[[[-48.893981042,-25.584094944],[-48.915872083,-25.593612788],[-48.927293496,-25.547927137],[-48.903498886,-25.539361077],[-48.869234648,-25.567914609],[-48.871138216,-25.582191375],[-48.893981042,-25.584094944]]],[[[-48.89837,-25.34826],[-48.91026,-25.39237],[-48.9453,-25.41841],[-48.93983,-25.38205],[-48.91434,-25.37458],[-48.89837,-25.34826]]],[[[-48.260696474,-25.315887038],[-48.236901864,-25.318266499],[-48.22619429,-25.327189478],[-48.264860531,-25.332543265],[-48.27497324,-25.320051095],[-48.260696474,-25.315887038]]],[[[-48.43579,-24.48867],[-48.43997,-24.50885],[-48.46551,-24.51579],[-48.44674,-24.49187],[-48.43579,-24.48867]]],[[[-48.36993,-24.53842],[-48.37128,-24.54012],[-48.38241,-24.54418],[-48.38112,-24.53875],[-48.36993,-24.53842]]]]}"
61604,"{""type"":""MultiPolygon"",""coordinates"":[[[[138.64706,-18.98709],[138.64324,-19.00395],[138.65532,-19.00921],[138.68036,-18.99006],[138.71098,-19.02327],[138.69685,-19.02781],[138.69334,-19.05066],[138.63549,-19.07625],[138.60441,-19.0647],[138.56758,-19.07528],[138.56367,-19.02209],[138.59355,-18.99605],[138.64706,-18.98709]]],[[[140.807299972,-37.054839738],[140.82287,-37.06881],[140.8229,-37.07398],[140.80523,-37.06888],[140.80309,-37.04685],[140.807299972,-37.054839738]]],[[[140.797550017,-37.034929743],[140.79799,-37.03846],[140.7934,-37.03297],[140.79856,-37.03223],[140.79961,-37.03165],[140.797550017,-37.034929743]]],[[[140.80085,-37.02956],[140.79591,-37.03242],[140.79341,-37.02761],[140.80085,-37.02956]]],[[[140.83619,-37.09239],[140.83619,-37.09672],[140.83106,-37.0959],[140.83229,-37.09544],[140.83619,-37.09239]]],[[[140.80585,-37.04626],[140.80306,-37.04665],[140.80233,-37.04524],[140.80585,-37.04626]]],[[[140.80286,-37.04674],[140.80286,-37.04731],[140.79839,-37.03991],[140.7995,-37.04061],[140.80286,-37.04674]]]]}"
20388,"{""type"":""Polygon"",""coordinates"":[[[-16.065196318,19.39622106],[-16.084431607,19.342017021],[-16.751543944,19.342017021],[-16.750416,20.834472794],[-16.162177782,20.831947684],[-16.019225138,20.404343723],[-16.033429064,20.263968686],[-16.071884161,20.170338884],[-16.098573608,20.04311196],[-15.963423448,20.026637966],[-16.070428936,19.673854249],[-16.065196318,19.39622106]]]}"
